ACTUALIZAR;;;;;;9981;0;103058532;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058535;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058553;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058561;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058905;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058907;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058909;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058919;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058920;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
ACTUALIZAR;;;;;;9981;0;103058921;1;;;35;57;2;2;1;0;0;0;;Cierre masivo por retiro no rentable menor a $20.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cierre masivo por retiro no rentable menor a $20.000;
